"Data Source","World Development Indicators",

"Last Updated Date","2025-12-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Belarus","BLR","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6073903002309","66.6666666666667","117.391304347826","150.964467005076","155.375709548699","103.718194772782","96.7748997857579","125.516179156558","122.957697735989","120.835117829629","141.609165955024","137.044930473063","131.002058282291","134.141852273225","142.136510387704","118.88435169233","124.295103889386","128.153877979073","129.599478545475","108.63564482836","115.917972989303","157.974255073313","153.085269313372","119.815965235724","110.651424367582","115.914826201946","125.209322899662","133.367754723012","139.393736250171","130.850406102184","118.934176146534","136.014167877476","120.024207576094","131.584674884961","131.91792910245",
"Belize","BLZ","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","78.6998585858586","80.0036701821668","71.8370006035003","69.0500499713904","80.763900981574","67.0732840236686","69.6704858747994","76.8465724872002","81.4921461620596","78.4160346161678","79.4114959334734","79.1324736225088","80.2872531418312","75.712293285515","80.8623591868445","77.2846590562237","79.5087265675501","85.4133272269292","85.2608929532007","93.2766808297926","96.5405215558873","93.1105047748977","92.9980315751416","94.3158377263351","86.3404361637577","92.9523034679142","98.8593155893536","95.8936207603538","105.44022082926","89.546935149541","95.0335109125279","107.194658055335","111.631926259558","108.793506333784","107.120308663627","104.078794373133","96.4646013748772","97.6922737501655","100.664995094298","102.122848888331","81.821964412463","99.3162710954122","108.52917413145","106.531755710256","",
"Bermuda","BMU","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.595080341836","76.2704368073774","73.7823030616219","76.2701066974999","76.5167474588353","73.2954985174785","72.7499093828891","72.3924284503794","77.5552703807388","77.5601016506443","69.1937002313222","71.4081698076429","75.1972250263227","73.5909186382666","80.5182512638917",
"Bolivia","BOL","Trade (% of GDP)","NE.TRD.GNFS.ZS","40.1428890377316","39.7372742200328","40.754646142294","43.3228730822873","43.7722419928826","48.1476323119777","47.7358490566038","48.5131974607417","43.8186813186813","43.6707714596161","48.9571263035921","45.7897971727105","45.1315789473684","56.0343463121241","62.0901346785323","58.154952408662","57.5630636398558","56.4190706244871","52.7033855482567","51.5707792927613","46.8132915090015","46.2197671359942","58.4682988072819","52.3557979379802","49.4747308605253","41.8927911934119","47.0313573970904","43.6226566654591","41.9062518616647","45.6546855363276","46.7032725841847","48.444968874686","49.1108578783889","47.4671256895523","48.8608505020702","49.737987097898","49.8562913723023","50.4696628058748","52.2811629581228","44.1682564870165","45.5977750218555","45.2278224315522","49.3502603725957","51.967836443987","57.4642660901316","67.6419413613743","74.537848431547","76.0619114476148","82.8670208961798","68.6270739127592","75.5116262512877","82.4803954243518","84.9487611684942","81.2309075267174","85.2644695625131","67.9328451905248","56.4010345026573","56.7046527566598","57.1099646119643","56.3973067281247","45.5032626166675","59.0213965632554","67.7558987681252","56.4582389783573","",
"Brazil","BRA","Trade (% of GDP)","NE.TRD.GNFS.ZS","12.6154715278744","12.8933967789278","9.38485014285999","17.9399844236981","12.2058053601836","12.8920351041091","12.2632941076674","11.3543843508467","12.5906263621837","13.2759246918131","14.4791733661385","14.6509169793049","16.1319526216382","16.8561891361338","20.9677780688456","18.2343303683349","16.4155479824129","15.1552494051265","14.5778875985257","16.5668826070039","20.1554074919697","19.6329239927092","16.4911703717319","21.9003525232033","23.8300746657723","20.4497665840761","15.8606541452464","16.2623973390749","17.7672447097778","14.3908776472134","15.1555990810218","16.5920777626646","19.2533747878959","19.5993205474635","18.6747597961023","16.9844599991956","15.6355914758682","16.5762092613247","16.4385849312059","20.9821664782285","22.6397613567941","26.936285022064","27.6183574022309","28.1403847231593","29.6782524787535","27.0867952043315","26.04169989179","25.2926113755394","27.257569417356","22.1059756060333","22.772178113177","23.9344051758721","25.1142736107398","25.7859573274674","24.6854058131291","26.95362593736","24.5336820777006","24.3197343743057","28.8762033763866","28.8902578698964","32.3020785437939","37.6563307598082","38.8160659763397","33.6662298301438","35.5312202442457",
"Barbados","BRB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","49.7125277514305","53.1102490548651","52.1340989352977","52.1156792995169","51.8421111606872","50.6549538658753","47.9509948297202","49.8078631881218","50.8759360327181","52.0135765985473","","","","","","58.1211683063787","57.7484299019104","62.9376105618839","69.9356429002466","70.5057158945597","62.8696183571133","71.0372540642444","80.4854770029496","77.1488094019817","78.7306050839318","75.9893555385487","87.0553333568928","91.0997879158665","93.216181422048","89.0856160636546","84.8821664082062","81.6201140781985","81.5709545655602","81.0114145688802","89.7454254846842","90.2870881131683","95.3715460725918","99.5379308607069","105.640902145408","110.939599579074","102.42100104727","89.8961883759738","87.3198012511704","85.1768604153529","93.8980616967955","108.50965849074","110.291003563963","147.123112408157","146.973966092536","136.863434300818","133.223218538084",
"Bhutan","BTN","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","54.1148363500393","66.7818591429276","64.6804955653433","61.1156500852958","61.2472309571592","69.753674933224","73.7685764327379","64.2819609233681","80.4822195141748","68.8145422191638","61.2162874391515","75.9729858132023","91.7608375674865","78.7559933474217","72.1007793556435","83.8829086495551","84.629491433895","85.2114372285036","85.5831350923996","85.866205982457","74.0264971104432","71.0945747295588","70.2833172005966","72.8499006593611","89.0605518004294","97.7434135429344","108.157794891125","106.929022415","101.954235669521","101.559411565244","105.010666693593","102.795600221106","94.0450271469571","95.0525382780424","87.9342562013295","89.6391604595496","76.3847528498375","76.7884016850221","79.7397203296083","76.1235167041505","71.8303510394637","77.5824482709826","85.5712165226139","81.564529851324","",
"Botswana","BWA","Trade (% of GDP)","NE.TRD.GNFS.ZS","65.9195781147001","69.7418276611398","72.7650318789505","76.3398001952537","77.387712439321","82.3170731707317","80.2168021680217","75.3873411098824","86","75.3375337533753","85.5692530819434","94.7136563876652","97.9150275373721","100.796695190322","105.698485212792","107.386255473063","116.707882534776","120.210387902696","120.584926884139","119.372942232864","119.501546297981","121.235392320534","123.836180087077","124.649064820936","118.773470717855","117.522808175582","117.459589590737","123.571753295954","114.451590222921","105.360864562126","104.847320396747","99.5583853464229","89.7512545868151","86.2082050096699","88.1806097283683","94.595171646002","90.955575275056","108.604415150755","101.841039320292","98.9290812021418","91.924729689918","87.5250655680957","91.8357740585774","85.8340425151264","90.9978228872631","88.5053520573505","86.612433913524","98.4965249407252","99.008222007989","88.4807886337378","94.6390020873926","98.9614677801469","111.875280620952","125.78303991122","119.497541791464","112.900891016005","100.464689766026","81.9239513763494","87.4551039946493","83.0929813601175","77.6634178431966","88.7587495945773","85.6117077589148","68.8033578360816","66.9755288036776",
"Central African Republic","CAF","Trade (% of GDP)","NE.TRD.GNFS.ZS","57.4545367418192","62.2516545984825","62.2950725665156","63.7223974454916","69.2528596784602","64.7696449864499","70.8762886597938","73.2009677419355","73.9435231051187","64.933122360612","73.5008478028886","67.2226952791009","58.7478877440636","65.1049252125144","71.0729370672464","61.0503166351623","51.5134770679399","59.5293038235671","57.3060779001441","57.5655068303631","66.3023280832322","58.4431938924067","56.4022587335688","60.7652604197473","58.8956716431012","53.6444942027307","46.8090580912756","46.3944345628938","42.7986346311062","46.7670475619484","42.9429835183745","43.7093216871222","43.2290760804125","39.9886220219109","48.4180322318527","50.4758911171183","47.0844050293092","55.8185083614851","51.0495318767161","43.212343897896","45.6597819937269","39.7304997372329","36.1085647794782","36.2312260023474","33.2439549188203","35.0709368656226","36.3958702287378","37.5808990187896","34.4375218095517","31.4942464896799","34.4304819543042","34.4756183327299","33.0594485943314","38.3992875721315","53.0950920179825","53.1451477769621","50.53064402191","57.1435457117119","49.6602000024318","50.0658000014868","49.5210200011921","44.159119995104","45.23357000162","43.480570208358","47.8232232360039",
