"Data Source","World Development Indicators",

"Last Updated Date","2025-12-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Montenegro","MNE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.79772","1.01874","0.92443","1.22991","1.14521","","","","0.31485","","0.37431","0.3632","0.374","0.32454","0.34898","0.50374","0.36328","","","","","",
"Mongolia","MNG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.16786","0.16643","0.15016","0.18757","0.26749","0.25173","0.2518","0.26777","0.23776","0.19121","0.23827","0.33667","0.30478","0.24438","0.23054","0.23913","0.23246","0.2234","0.1564","0.18345","0.1342","0.10161","0.0927","0.13301","0.10008","0.08365","","",
"Northern Mariana Islands","MNP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35598","","","","0.3977","","0.13607","","0.37595","","","","","0.30814","","","","","","","","","",
"Mauritania","MRT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01019","","","","","","",
"Mauritius","MUS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27529","0.25831","0.30596","0.28025","0.35775","0.36317","0.32171","0.36329","0.35574","","","","","","","0.17773","","","","","0.35423","0.33387","0.35699","0.40299","0.36784","0.3083","0.23401","",
"Malawi","MWI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21645","","0.39789","","0.46899","","0.65254","","0.5999","","0.61106","","0.78847","1.01001","1.03608","1.03342","1.09269","","1.26275","1.27945","1.41517","","1.04026","","0.95055","","","","",
"North America","NAC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.38902998565091","2.41514754155556","2.44483914294454","2.49138673444998","2.56826148416584","2.59694139728206","2.50998675460515","2.50792934463516","2.44891151596747","2.45812839408172","2.49293950739749","2.54858897664181","2.65916078850586","2.71492619412845","2.62715629924906","2.63912486972074","2.58093129463572","2.59750388760302","2.61555555060312","2.68778860016319","2.75351535850858","2.79075241461976","2.89298161869815","3.04196251378779","3.31649270428434","3.35575976524387","3.44061044407301","","",
"Namibia","NAM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13963","","","","0.34986","","","","","","","","0.64647","","",
"New Caledonia","NCL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13223","","","","","","","","","","","","0.28444","","","","","",
"Nicaragua","NIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0651","","","","","0.03493","","","","","","","","","0.08344","0.10449","0.10284","0.08935","0.10742","","","","","","","","","",
"Netherlands","NLD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84093","1.84477","1.74206","1.82282","1.7898","1.79609","1.74543","1.7839","1.78901","1.77388","1.74067","1.6703","1.62269","1.6657","1.70404","1.88131","1.91627","2.15606","2.1733","2.14606","2.15081","2.17857","2.1388","2.18435","2.32182","2.26877","2.25533","","",
"Norway","NOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5935","","1.60437","","1.5602","1.62645","1.67572","1.53975","1.47715","1.44972","1.55794","1.54556","1.71678","1.6412","1.61714","1.61053","1.64216","1.70369","1.9235","2.03287","2.08167","2.03482","2.136","2.24436","1.88764","1.55752","","",
"Nepal","NPL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05439","0.25924","0.3022","","","","","","","","","","","","","","",
"Nauru","NRU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05649","","0.96387","","1.10029","","1.14891","","1.12043","","1.15764","","1.25214","","1.23222","","1.15337","","1.22789","","1.34905","","1.40803","","1.46569","","","",
"OECD members","OED","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.10957968888358","2.13220748719839","2.13463988162456","2.20374736757998","2.24744433150212","2.27907775267264","2.22337082411045","2.21664039790315","2.16771989384315","2.18079078048953","2.2056528683745","2.20742500222317","2.28702297808059","2.36548550794724","2.32810901720495","2.35395429228475","2.3717905946775","2.36175216899348","2.43939151345688","2.46910001370914","2.51874044852998","2.54477889492318","2.65051462443628","2.72073879732785","2.93276230617027","2.91262493660619","3.02134846309298","","",
"Oman","OMN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11962","0.18281","0.14854","0.18588","0.21866","0.22691","0.19925","0.19031","0.27255","0.31599","0.28978","0.27506","0.36729","",
"Other small states","OSS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.853328729840136","0.846464701089901","0.450017021235085","1.11204413587386","1.30736014065728","1.21428999292211","","","","","","","","","","1.05143379235634","0.999116636662139","1.2120216785162","1.36802560489401","1.43523801085169","1.39581186787774","","",
"Pakistan","PAK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15565","0.10919","0.1159","0.09536","0.12408","0.16228","","","0.32946","","0.52343","","0.40218","","0.30491","","0.26179","","0.22193","","0.21214","","0.17475","","0.16431","","0.16375","",
"Panama","PAN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3101","0.29911","0.26922","0.27205","0.36264","0.36074","0.3422","0.32109","0.22646","0.23183","0.23537","0.18172","0.19065","0.1321","0.14453","0.17304","0.07534","0.06206","0.12295","0.10745","0.1324","0.1353","0.13359","0.13624","0.23235","0.17688","0.18243","0.15791","",
"Peru","PER","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0836","0.10072","0.09849","0.11266","0.11096","0.10614","0.10813","0.15578","","","","","","","0.08282","0.0553","0.08174","0.10805","0.11702","0.12008","0.12085","0.12683","0.15696","0.17229","0.13752","0.16178","","",
"Philippines","PHL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13263","0.12527","","0.10692","","0.10498","","0.10901","","0.11222","","0.13207","","0.15683","","","0.32222","","","","","","",
"Palau","PLW","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03158","","","","","","","","",
"Poland","POL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63937","0.64315","0.65971","0.68055","0.64078","0.62159","0.55675","0.53806","0.5525","0.56278","0.55102","0.56193","0.59944","0.66106","0.72619","0.75221","0.88997","0.88483","0.95076","1.00423","0.96821","1.03785","1.2061","1.32335","1.38608","1.43183","1.45383","","",
"Pre-demographic dividend","PRE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico (US)","PRI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45131","","","","0.43859","","0.42883","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5495","0.56374","0.62486","0.68121","0.72156","0.76482","0.72183","0.69802","0.7293","0.75755","0.95448","1.12417","1.44335","1.58001","1.53529","1.45741","1.37861","1.32468","1.28992","1.2433","1.28075","1.31928","1.34955","1.39562","1.61392","1.67051","1.70179","","",
"Paraguay","PRY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06699","0.07493","0.06135","0.06066","0.06091","","","0.04113","","","0.04216","0.06517","0.07163","0.07901","0.09674","0.11676","0.14888","0.14684","0.13751","0.15697","0.14398","0.11944","","",
"West Bank and Gaza","PSE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.19723","0.14914","0.35646","0.36156","","","0.45434","","","","","","","","","","","",
"Pacific island small states","PSS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1623047934301","2.19135303393347","2.19424045700893","2.26263190320822","2.32160826012058","2.35372886601676","2.29787655868812","2.28691236001451","2.23768242180336","2.25873601470326","2.28873759608372","2.30177532271471","2.38441624496299","2.45310856864635","2.42325208103894","2.45261036019621","2.47284931706927","2.46364772235418","2.54824805240656","2.56654389793922","2.61241509053232","2.63377541916246","2.74442154624492","2.80488335983053","3.02391682406581","2.99859485389058","3.11978927044392","","",
"French Polynesia","PYF","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4786","","","0.51883","","","0.53129","","","0.68058","","","",
"Romania","ROU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.67472","0.57451","0.49541","0.39832","0.36626","0.39129","0.37721","0.39708","0.38942","0.41262","0.45682","0.51148","0.55215","0.44395","0.44666","0.47459","0.4624","0.39024","0.38208","0.48796","0.48864","0.50693","0.49729","0.47616","0.46538","0.47234","0.45881","","",
"Russian Federation","RUS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.96592","1.04374","0.95383","0.99623","1.04983","1.17694","1.24652","1.28603","1.15133","1.06797","1.07294","1.11611","1.04435","1.25192","1.1302","1.01545","1.02766","1.02732","1.07241","1.10085","1.10238","1.10967","0.99002","1.03531","1.09099","0.95857","0.92527","","",
"Rwanda","RWA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.64945","","","0.75853","","","","0.79445","",
"South Asia","SAS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.623488631237301","0.68669","0.70379","0.72413","0.736335186120157","0.73591","0.72567","0.71929","0.740626265197392","0.82411","0.786319537348722","0.80507","0.826499370275791","0.827694335291312","0.762064158119638","0.75502","0.74399","0.682164915715661","0.678035591217237","0.670154902727138","0.6495461545429","0.64720145189609","0.641760020059033","0.65942","0.629398082132028","","","","",
"Saudi Arabia","SAU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06233","0.05315","0.0423","0.04245","0.04521","0.04902","0.07338","0.884","0.89068","0.8699","0.80736","","","","","","","0.49802","0.44266","0.46317","0.56486","",
"Sudan","SDN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53007","0.47277","0.37483","0.32247","0.2808","0.23825","0.225","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.29374","","0.4343","","","","","0.5772","","","","","","","","","",
"Singapore","SGP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.31991","1.41564","1.73707","1.81624","1.81699","2.0093","2.03282","1.99679","2.07859","2.14806","2.11656","2.31986","2.59674","2.1279","1.92918","2.06955","1.91833","1.92104","2.08228","2.17445","2.07276","1.89913","1.80947","1.88474","2.15626","","","","",
"Solomon Islands","SLB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08818","","","","","","","","","0.1056","0.13399","0.0909","0.07806","0.0355","0.03397","0.06387","0.09377","0.14348","0.14493","0.18078","0.16531","0.17477","0.16299","0.16252","0.1428","","",
"San Marino","SMR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia, Fed. Rep.","SOM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70915","0.75301","0.94682","0.85424","0.30401","0.63968","0.49138","0.28953","0.3953","0.43985","0.57877","0.66966","0.8173","0.70228","0.68334","0.85316","0.68367","0.72309","0.8109","0.83822","0.87238","0.91891","0.88667","0.90558","0.99379","0.96616","0.95005","",
"Sub-Saharan Africa (excluding high income)","SSA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.450587506996041","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.443507753584403","","","","","","","","","","","","","","","","","",
"Small states","SST","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.725030757451182","","","","","","","","","","","","","","","0.85955633291789","","","","","","",
"Sao Tome and Principe","STP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.88963","1.05108","0.76541","0.64475","0.63807","0.62465","0.56314","0.56145","0.50069","0.49332","0.47488","0.44746","0.46137","0.47272","0.6055","0.65255","0.79461","0.82005","0.877","1.15727","0.78857","0.88456","0.83555","0.8224","0.89773","0.91611","0.97939","","",
"Slovenia","SVN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.26473","1.24643","1.30515","1.33688","1.35982","1.46767","1.44325","1.24792","1.37026","1.41778","1.53705","1.42703","1.62673","1.81184","2.05133","2.41297","2.56061","2.56487","2.36548","2.19565","2.00764","1.8653","1.94593","2.03922","2.14156","2.128","2.09525","","",
"Sweden","SWE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.27394","","3.38132","","3.8738","","3.57948","3.36129","3.35958","3.475","3.23383","3.46999","3.39528","3.16789","3.18702","3.23025","3.26042","3.10184","3.21903","3.24736","3.36279","3.32106","3.38758","3.4896","3.40216","3.40822","","",
"Eswatini","SWZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26754","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39968","0.3826","0.38707","0.32574","0.28393","","","","","","","","","","","0.2017","","","","","","","","",
"Syrian Arab Republic","SYR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01942","","","","","","","0.07306","","",
"Turks and Caicos Islands","TCA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3005","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.462361138496235","0.56409727532075","0.626773527661505","0.693086281006946","0.729039695052388","0.798871770384659","0.910531317628993","1.00542495098984","1.1066161470508","1.17879907411353","1.24929117013326","1.24677715214486","1.34581535770732","1.40380777269711","1.68531094912292","1.61625738946346","1.88122623315018","1.71175655422743","1.94307855880858","1.90812580771348","1.90649738312386","1.90349870729953","1.91555808707171","2.02767686440071","2.20114885696425","2.35197635135588","2.50800323825892","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.758343049246468","0.801239302404468","0.652403320272573","0.678900022748622","0.696851987418986","0.776461476144693","0.787376768021409","0.786123216653194","0.759606527842755","0.750430553809251","0.756804756882642","0.810168006653044","0.790883618261725","0.888263956500794","0.854721573610057","0.816245550776044","0.849008233910267","0.83514225919133","0.860418553534858","0.8840723064513","0.918318981258983","0.94519536624869","0.930830021739151","0.966972966579005","1.00688064052093","0.964422572118288","0.934026636635776","","",
"Togo","TGO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.16962","","0.15973","","0.19074","","","","","","","","","","",
"Thailand","THA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11918","0.10214","","0.24836","0.24471","0.25231","0.23055","0.24534","0.23828","0.21889","0.23271","0.2008","0.20331","0.23455","","0.36146","","0.44164","0.47988","0.61609","0.77829","1.00166","1.11374","1.14317","1.32818","1.20807","1.15902","","",
"Tajikistan","TJK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08953","0.07068","0.06885","0.06697","0.0957","0.10732","0.06778","0.06983","0.08577","0.08914","0.12148","0.11432","0.11851","0.11624","0.1034","0.10622","0.10957","0.09401","0.09367","0.08969","","","","",
"Turkmenistan","TKM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11","0.16","0.09","0.08","0.11","0.13","0.1","0.14","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.558952355546657","0.530582517271777","0.515392514828077","0.551633160990945","0.556050058368352","0.584092964838767","0.585403126446543","0.62270880548178","0.668257110217796","0.699167300293876","0.734222317421266","0.713087245325904","0.683190795358947","0.713282195780437","0.739497604827945","0.774276795162731","0.730408811043109","0.656590322096589","0.647044265504626","0.656742158161603","0.621027923175029","","","","",
"Timor-Leste","TLS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.399556830863213","","","","0.323503886504304","","","","","","0.39337320979552","","0.489832804762538","","0.489831517586071","","0.53546714725204","","","",
"Tonga","TON","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.623488631237301","0.68669","0.70379","0.72413","0.736335186120157","0.73591","0.72567","0.71929","0.740626265197392","0.82411","0.786319537348722","0.80507","0.826499370275792","0.827694335291312","0.762064158119638","0.75502","0.74399","0.682164915715661","0.678035591217237","0.670154902727138","0.6495461545429","0.64720145189609","0.641760020059033","0.65942","0.629398082132028","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.443507753584403","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.10325","0.11553","0.12715","0.12292","0.108","0.10417","0.13178","0.11501","0.11441","0.11431","0.07233","0.05922","0.03072","0.05665","0.04771","0.04024","0.04126","0.05382","0.07599","0.07996","0.08626","0.08519","0.08139","0.0596","0.06512","0.05374","0.0478","","",
"Tunisia","TUN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.54302","0.65044","0.73095","0.71195","0.67729","0.6654","0.63933","0.70644","0.65806","0.67458","0.64937","0.637","0.61988","0.59413","0.56539","0.69954","0.71645","0.74658","","","","","",
